C:\Users\yoeli\Documents\CAR2\IMG\center_2017_03_06_17_04_06_196.jpg,C:\Users\yoeli\Documents\CAR2\IMG\left_2017_03_06_17_04_06_196.jpg,C:\Users\yoeli\Documents\CAR2\IMG\right_2017_03_06_17_04_06_196.jpg,0,1,0,8.788527
C:\Users\yoeli\Documents\CAR2\IMG\center_2017_03_06_17_04_06_276.jpg,C:\Users\yoeli\Documents\CAR2\IMG\left_2017_03_06_17_04_06_276.jpg,C:\Users\yoeli\Documents\CAR2\IMG\right_2017_03_06_17_04_06_276.jpg,0,1,0,9.684792
C:\Users\yoeli\Documents\CAR2\IMG\center_2017_03_06_17_04_06_352.jpg,C:\Users\yoeli\Documents\CAR2\IMG\left_2017_03_06_17_04_06_352.jpg,C:\Users\yoeli\Documents\CAR2\IMG\right_2017_03_06_17_04_06_352.jpg,0,1,0,10.57401
C:\Users\yoeli\Documents\CAR2\IMG\center_2017_03_06_17_04_06_430.jpg,C:\Users\yoeli\Documents\CAR2\IMG\left_2017_03_06_17_04_06_430.jpg,C:\Users\yoeli\Documents\CAR2\IMG\right_2017_03_06_17_04_06_430.jpg,0,1,0,11.55516
C:\Users\yoeli\Documents\CAR2\IMG\center_2017_03_06_17_04_06_501.jpg,C:\Users\yoeli\Documents\CAR2\IMG\left_2017_03_06_17_04_06_501.jpg,C:\Users\yoeli\Documents\CAR2\IMG\right_2017_03_06_17_04_06_501.jpg,0,1,0,11.86479
C:\Users\yoeli\Documents\CAR2\IMG\center_2017_03_06_17_04_06_607.jpg,C:\Users\yoeli\Documents\CAR2\IMG\left_2017_03_06_17_04_06_607.jpg,C:\Users\yoeli\Documents\CAR2\IMG\right_2017_03_06_17_04_06_607.jpg,-0.2,1,0,12.98982
C:\Users\yoeli\Documents\CAR2\IMG\center_2017_03_06_17_04_06_685.jpg,C:\Users\yoeli\Documents\CAR2\IMG\left_2017_03_06_17_04_06_685.jpg,C:\Users\yoeli\Documents\CAR2\IMG\right_2017_03_06_17_04_06_685.jpg,-0.4,1,0,13.70956
C:\Users\yoeli\Documents\CAR2\IMG\center_2017_03_06_17_04_06_763.jpg,C:\Users\yoeli\Documents\CAR2\IMG\left_2017_03_06_17_04_06_763.jpg,C:\Users\yoeli\Documents\CAR2\IMG\right_2017_03_06_17_04_06_763.jpg,-0.2080576,1,0,14.60961
C:\Users\yoeli\Documents\CAR2\IMG\center_2017_03_06_17_04_06_812.jpg,C:\Users\yoeli\Documents\CAR2\IMG\left_2017_03_06_17_04_06_812.jpg,C:\Users\yoeli\Documents\CAR2\IMG\right_2017_03_06_17_04_06_812.jpg,0,1,0,15.44182
C:\Users\yoeli\Documents\CAR2\IMG\center_2017_03_06_17_04_06_888.jpg,C:\Users\yoeli\Documents\CAR2\IMG\left_2017_03_06_17_04_06_888.jpg,C:\Users\yoeli\Documents\CAR2\IMG\right_2017_03_06_17_04_06_888.jpg,0,1,0,16.12701
